omg;produktnamn;correct_row;turnover;utd13;utd12;utd11;utd10;ant13;ant12;ant11;ant10;count1;countx;count2;random_results;people_was_right;oddset_was_right;people_was_wrong;oddset_was_wrong;people_max_sum;oddset_max_sum;people_min_sum;oddset_min_sum;people_sum;oddset_sum;people_diff_sum;oddset_diff_sum;odds1_ok;odds2_ok;odds3_ok;people1_ok;people2_ok;people3_ok;id
200120;Stryktipset;1121X2X11XX11;0;104832;3501;296;74;20;377;4710;39778;7;4;2;0;6;5;4;3;729;559;267;353;503;477;462;206;1;0;1;1;0;0;1474
200121;Stryktipset;11X121X1X11X2;0;112136;2881;270;79;16;392;4430;31587;7;4;2;0;5;6;3;2;712;563;263;351;479;462;449;212;0;1;1;0;1;0;1475
200122;Stryktipset;1X2121X1XX211;0;2382;127;0;0;1774;27107;188558;737275;6;4;3;0;9;9;0;1;780;608;211;322;687;534;569;286;1;1;1;1;1;1;1476
200123;Stryktipset;21212X111XX12;0;239793;3261;204;44;7;324;5466;53389;6;3;4;0;8;6;2;4;735;599;241;329;537;479;494;270;0;1;1;0;1;0;1477
200124;Stryktipset;X11XX12111222;0;158948;4222;347;79;10;237;3045;28041;6;3;4;0;6;6;5;6;739;583;239;339;519;486;500;244;1;1;0;1;1;0;1478
200125;Stryktipset;1XX211211111X;0;214295;3823;307;75;7;247;3248;27797;8;3;2;0;6;7;1;1;719;633;261;308;506;507;458;325;0;1;1;0;0;1;1479
200126;Stryktipset;21X1X11211222;0;11135;357;40;0;208;4842;43885;232139;6;2;5;0;8;8;2;4;705;569;275;345;617;507;430;224;1;1;0;1;1;1;1480
200127;Stryktipset;1X222212X21XX;0;1460526;17684;1061;236;1;52;917;8699;3;4;6;0;4;4;4;5;737;597;253;330;445;439;484;267;1;1;0;1;0;1;1481
200128;Stryktipset;2XX1121121211;0;182230;2521;199;48;8;364;4861;42207;7;2;4;0;6;7;3;3;763;653;228;294;549;517;535;359;1;1;1;1;1;1;1482
200129;Stryktipset;11212XX1121X2;0;27964;894;79;24;55;1082;12854;87440;6;3;4;0;8;8;3;3;699;569;274;346;570;505;425;223;1;1;1;1;1;1;1483
200130;Stryktipset;1X12XXX2121X1;0;121343;3692;265;68;13;269;3964;32210;5;5;3;0;5;5;4;5;758;629;237;307;522;487;521;322;1;1;1;1;1;0;1484
200131;Stryktipset;1XXX2XX1XX22X;0;326971;6862;514;131;5;150;2118;17524;2;8;3;0;5;5;3;5;665;546;289;359;454;439;376;187;1;0;0;1;0;0;1485
200132;Stryktipset;X1212X21221X1;0;1604239;15782;1082;264;1;64;988;8546;5;3;5;0;4;6;4;5;711;585;259;327;428;441;452;258;0;1;0;0;1;0;1486
200133;Stryktipset;1X12X11221211;0;9386;367;37;0;315;6009;60719;324169;7;2;4;0;8;9;2;2;757;637;230;304;634;548;527;333;1;1;1;1;1;1;1487
200134;Stryktipset;1X11X22X12122;0;267822;4684;392;101;8;288;3640;29648;5;3;5;0;7;7;2;3;740;598;237;333;479;466;503;265;1;0;0;1;0;0;1488
200135;Stryktipset;2222X112X1121;0;190259;2743;257;66;12;524;5910;48492;5;2;6;0;7;6;4;2;732;579;247;337;530;480;485;242;0;1;1;1;0;1;1489
200136;Stryktipset;1X2X1X2XX2111;0;590573;9296;629;129;4;160;2503;25642;5;5;3;0;5;4;4;5;725;592;250;325;490;456;475;267;1;0;0;1;0;1;1490
200137;Stryktipset;122122X2X11X1;0;757701;11358;914;218;3;126;1657;14613;5;3;5;0;5;5;5;5;721;585;251;343;439;438;470;242;1;0;0;1;0;0;1491
200138;Stryktipset;X11XX1X1X1221;0;132898;3384;249;64;18;445;6398;52149;6;5;2;0;7;7;2;3;729;625;247;311;514;490;482;314;0;1;0;1;0;0;1492
200139;Stryktipset;221122111221X;0;21042;673;72;24;121;2379;23559;146365;6;1;6;0;8;9;4;4;737;576;240;342;565;494;497;234;0;1;0;1;0;1;1493
200140;Stryktipset;XX12X2211X1XX;0;257966;7165;487;112;9;204;3172;29047;4;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1494
200141;Stryktipset;X2221XX212112;0;21059;414;40;14;132;4227;46108;269926;4;3;6;0;8;7;0;0;714;574;259;344;583;490;455;230;1;0;1;0;1;1;1495
200142;Stryktipset;12X21X1211X21;0;151449;2121;135;33;19;854;14187;120435;6;3;4;0;7;7;3;3;760;652;229;300;562;505;531;352;1;0;0;0;1;0;1496
200143;Stryktipset;1X21211212111;0;10241;244;24;0;299;7874;84385;479983;8;1;4;0;8;8;3;2;765;602;221;323;635;555;544;279;1;1;1;1;1;1;1497
200144;Stryktipset;11X221X112111;0;90221;828;75;23;84;2485;28839;193575;8;2;3;0;6;7;4;2;733;602;251;324;576;534;482;278;1;1;1;1;1;1;1498
200145;Stryktipset;XXX211XX2XXX1;0;698718;42920;3351;747;4;41;556;5264;3;8;2;1;2;3;2;3;713;586;253;336;356;391;460;250;0;0;0;0;0;0;1499
200146;Stryktipset;2X1X111XX111X;0;265432;3590;275;67;11;512;7056;61135;7;5;1;0;4;6;2;5;725;601;248;324;525;506;477;277;1;1;1;1;1;1;1500
200147;Stryktipset;11X2XX1211221;0;6198;185;23;0;492;10328;87086;433096;6;3;4;0;9;8;3;1;670;585;286;335;608;518;384;250;1;1;0;1;1;1;1501
200148;Stryktipset;X222X2121222X;0;1887310;11586;625;120;4;177;3471;38024;2;3;8;0;5;5;6;6;753;594;222;327;504;455;531;267;0;1;0;0;1;1;1502
200149;Stryktipset;211112211X221;0;586736;10929;769;178;5;169;2543;23131;7;1;5;0;6;7;5;5;754;602;233;322;476;454;521;280;0;1;0;0;1;0;1503
200150;Stryktipset;1X1211X1X1111;0;2325;86;11;0;1241;20939;160725;687616;9;3;1;0;9;9;2;1;726;571;253;348;639;534;473;223;1;1;1;1;1;0;1504
200151;Stryktipset;X22121XX2X1X1;0;1198411;7517;462;104;6;262;4508;42183;4;5;4;2;5;5;4;5;739;631;243;309;496;463;496;322;1;0;0;0;1;0;1505
200152;Stryktipset;X12X22X212111;0;2871098;11662;741;162;1;155;2583;24838;5;3;5;0;5;7;3;3;698;568;267;349;471;458;431;219;1;0;0;1;0;0;1506
200201;Stryktipset;2112X1XXX2211;0;5628;134;15;0;468;12300;116457;577209;5;4;4;7;9;9;0;1;752;667;243;292;645;583;509;375;1;1;1;1;1;0;1507
200202;Stryktipset;X1X111111X2X2;0;138711;1040;90;26;52;2121;25692;186700;7;4;2;0;8;7;2;4;708;559;263;351;563;502;445;208;1;1;1;1;1;0;1508
200203;Stryktipset;X1XXXXX22X2X1;0;1740067;42138;2476;506;2;52;937;9668;2;8;3;0;3;2;2;2;772;659;211;294;400;400;561;365;0;1;0;1;0;0;1509
200204;Stryktipset;X122112121121;0;121150;1467;98;26;27;1403;22037;176956;7;1;5;5;8;8;4;2;763;579;223;336;579;477;540;243;0;1;0;1;0;1;1510
200205;Stryktipset;1X12X1222X2X2;0;133795;2925;231;58;25;720;9639;81062;3;4;6;1;5;6;3;2;757;644;229;302;526;479;528;342;1;0;0;1;1;0;1511
200206;Stryktipset;11X2X1121X2X1;0;3833;114;14;0;872;18444;153761;719896;6;4;3;0;8;8;2;3;723;588;249;335;641;555;474;253;1;1;1;1;1;1;1512
200207;Stryktipset;1111XX11X111X;0;22215;244;25;0;348;7788;79055;444713;9;4;0;0;8;8;1;1;766;652;219;297;629;584;547;355;1;1;1;1;1;1;1513
200208;Stryktipset;2X11X2X221212;0;3711668;10826;592;125;2;184;3559;35359;4;3;6;0;6;6;4;4;787;645;195;302;501;490;592;343;1;0;1;1;0;1;1514
200209;Stryktipset;121112X12X1X1;0;56469;1065;97;28;58;1936;22509;159034;7;3;3;0;6;7;4;3;736;595;238;332;572;526;498;263;1;1;1;1;1;1;1515
200210;Stryktipset;2X22X121XXXXX;0;282040;4480;340;90;11;436;6082;48401;2;7;4;0;4;4;2;5;717;546;259;356;491;460;458;190;1;1;0;1;1;1;1516
200211;Stryktipset;12X1X12211XX1;0;86007;1843;154;42;35;1028;12999;100872;6;4;3;0;7;8;1;2;731;604;233;325;542;498;498;279;1;0;1;1;0;1;1517
200212;Stryktipset;22X2X2XX111X1;0;1555926;81638;3671;690;2;24;565;6346;4;5;4;0;2;3;5;4;747;595;237;327;388;413;510;268;0;0;1;0;0;1;1518
200213;Stryktipset;211111X1111XX;0;4256;121;14;0;665;14712;130699;638580;9;3;1;0;8;8;2;0;745;599;240;327;649;575;505;272;1;1;1;1;1;1;1519
200214;Stryktipset;11111111X2212;0;121332;696;74;20;56;2541;25322;189595;9;1;3;0;9;9;3;3;762;624;220;311;594;525;542;313;1;1;1;1;1;0;1520
200215;Stryktipset;22XXX21X2122X;0;10000000;27772;1610;328;0;59;1077;11161;2;5;6;0;4;5;2;3;706;495;262;396;426;446;444;99;0;1;1;0;1;0;1521
200216;Stryktipset;1121X2X2XX211;0;308139;3504;234;58;18;529;8363;70489;5;4;4;0;5;5;3;4;705;571;262;350;527;476;443;221;1;1;0;1;1;0;1522
200217;Stryktipset;2122X12XXXX22;0;1284383;9086;495;104;2;178;3455;34733;2;5;6;0;5;4;1;4;736;571;244;346;496;438;492;225;0;1;1;0;0;0;1523
200218;Stryktipset;1211X1211X1X2;0;49546;970;77;23;46;1479;19511;139247;7;3;3;2;7;7;2;2;767;636;224;304;578;537;543;332;1;1;1;1;1;0;1524
200219;Stryktipset;1X1112111X111;0;42087;1270;128;35;49;1022;10734;80797;10;2;1;0;6;8;4;2;786;506;209;389;549;483;577;117;1;1;0;0;1;1;1525
200220;Stryktipset;1X1X112X2112X;0;224942;4408;355;92;8;257;3373;27283;6;4;3;0;4;5;3;4;702;568;271;349;491;463;431;219;0;1;1;1;0;1;1526
200221;Stryktipset;111X11112222X;0;188880;2839;196;48;9;377;5770;48937;7;2;4;0;7;7;4;2;725;590;249;322;525;490;476;268;1;0;0;0;0;1;1527
200222;Stryktipset;X11XX2221X121;0;125443;2745;214;60;13;374;5070;37845;5;4;4;0;5;5;4;5;717;598;260;324;517;495;457;274;1;1;1;1;1;1;1528
200223;Stryktipset;1X11XX11112XX;0;353465;3575;257;66;4;249;3658;29838;7;5;1;0;5;5;3;4;687;532;280;357;507;443;407;175;1;0;0;0;1;1;1529
200224;Stryktipset;2X11XX1XX1112;0;294567;6530;523;127;5;142;1876;16202;6;5;2;0;6;7;2;2;653;567;300;329;465;456;353;238;0;0;0;0;0;0;1530
200225;Stryktipset;221X12X1112X2;0;169563;3128;208;50;8;273;4341;37650;5;3;5;4;6;7;3;2;723;622;254;306;528;485;469;316;0;0;1;0;0;1;1531
200226;Stryktipset;11X12X21X1221;0;20257;720;61;19;75;1327;16447;112160;6;3;4;0;7;7;3;3;726;608;253;312;586;520;473;296;1;1;1;1;1;1;1532
200227;Stryktipset;2,12122E+12;0;136686;2148;214;66;19;468;4957;33853;4;0;9;0;6;6;5;6;688;571;261;351;492;453;427;220;1;1;0;1;1;0;1533
200228;Stryktipset;X2X21XX211111;0;1248353;6040;378;80;2;156;2636;26057;6;4;3;0;7;7;1;2;752;642;242;298;512;491;510;344;0;0;0;0;0;1;1534
200229;Stryktipset;XX2X11X2X11X2;0;511429;7003;644;168;5;140;1610;12993;4;6;3;0;4;4;2;4;716;598;260;330;457;446;456;268;1;1;0;1;0;0;1535
200230;Stryktipset;121211211211X;0;13677;214;22;0;192;4782;49042;261073;8;1;4;0;10;10;2;2;703;602;258;321;623;555;445;281;1;1;1;1;1;1;1536
200231;Stryktipset;112XX1X12221X;0;783522;12508;843;206;5;82;1287;11098;5;4;4;0;4;5;4;4;686;566;285;347;431;444;401;219;1;0;0;1;0;0;1537
200232;Stryktipset;222111X11X11X;0;139775;4302;352;87;11;225;2907;24669;7;3;3;0;7;6;3;3;699;575;276;341;502;464;423;234;1;1;0;0;1;1;1538
200233;Stryktipset;2X211XX2111X1;0;40898;871;74;22;46;1359;16840;117207;6;4;3;0;8;8;2;2;708;596;266;333;569;512;442;263;1;0;1;1;1;0;1539
200234;Stryktipset;X1212X2221X2X;0;141302;3539;263;68;15;377;5355;43288;3;4;6;0;5;5;3;3;701;582;263;343;512;463;438;239;1;1;0;1;1;0;1540
200235;Stryktipset;XX2111111X111;0;164267;3100;233;64;14;467;6578;50091;9;3;1;0;6;7;4;4;722;574;244;340;501;493;478;234;1;1;0;1;0;0;1541
200236;Stryktipset;XX2221121222X;0;124891;2258;174;44;17;592;8096;67759;3;3;7;0;6;6;4;5;779;662;212;294;555;512;567;368;1;1;1;1;1;1;1542
200237;Stryktipset;2,21211E+12;0;29131;649;65;20;78;2204;23219;158037;7;0;6;0;9;8;4;3;719;567;249;353;577;508;470;214;1;0;1;0;1;1;1543
200238;Stryktipset;111XX11X2XX2X;0;17154;495;52;18;139;3027;30389;181553;5;6;2;0;6;6;2;0;732;612;251;324;581;530;481;288;1;1;1;1;1;1;1544
200239;Stryktipset;222211X212122;0;282530;6812;443;100;9;235;3820;35577;4;1;8;0;8;8;4;4;733;583;243;336;497;456;490;247;0;1;1;0;1;1;1545
200240;Stryktipset;1211X2222X2X2;0;40607;1189;120;39;59;1268;13258;84703;3;3;7;0;7;5;3;3;686;567;276;349;520;462;410;218;1;1;0;1;1;0;1546
200241;Stryktipset;XX12212112X22;0;12400;312;31;11;192;4794;49981;298733;4;3;6;0;7;6;3;3;783;632;215;309;624;542;568;323;1;1;0;1;1;1;1547
200242;Stryktipset;2X121X2X121X1;0;1396084;18505;1624;409;2;95;1146;9585;5;4;4;0;5;5;4;5;700;551;262;353;391;415;438;198;0;0;0;0;0;0;1548
200243;Stryktipset;212X1X212X111;0;362596;10377;757;176;8;176;2553;23196;6;3;4;0;5;6;4;3;726;635;252;309;471;469;474;326;0;0;1;0;1;0;1549
200244;Stryktipset;X112121112X11;0;16751;452;48;17;163;3800;37611;224248;8;2;3;0;7;6;5;3;727;581;253;338;586;523;474;243;1;1;1;1;1;1;1550
200245;Stryktipset;2111X11XX1X11;0;38885;970;88;27;73;1841;21397;147026;8;4;1;0;6;8;2;1;713;572;253;343;565;508;460;229;1;1;1;1;1;1;1551
200246;Stryktipset;X11X121121XX1;0;56248;830;64;19;51;2174;29836;208912;7;4;2;1;7;5;6;4;542;566;357;343;456;497;185;223;1;1;1;0;1;1;1552
200247;Stryktipset;111X111211212;0;102957;2196;179;46;29;856;11071;89566;9;1;3;0;8;9;3;3;560;583;347;333;524;495;213;250;1;1;0;1;1;1;1553
200248;Stryktipset;11111X1221212;0;14352;305;26;0;214;6329;76721;474634;8;1;4;0;9;9;3;3;757;616;228;316;632;551;529;300;1;1;0;1;1;1;1554
200249;Stryktipset;11221XX1X1211;0;504616;4562;330;79;15;448;6556;57766;7;3;3;0;7;8;3;3;712;562;269;349;505;464;443;213;0;0;1;0;1;0;1555
200250;Stryktipset;X1XX1X1121212;0;951511;14151;916;201;3;127;2076;19899;6;4;3;0;6;5;4;5;572;561;336;351;446;449;236;210;1;0;0;1;0;0;1556
200251;Stryktipset;1111XXXX1X111;0;1134;47;0;0;2585;38874;254249;974363;8;5;0;0;8;8;0;1;739;641;249;303;674;575;490;338;1;1;1;1;1;1;1557
200252;Stryktipset;111X111X22XX1;0;218444;1571;134;38;43;1327;16389;120102;7;4;2;0;7;7;3;1;576;610;344;323;492;510;232;287;1;0;0;1;0;1;1558
200301;Stryktipset;112X1111X2X11;0;19724;267;23;0;136;6307;76899;456611;8;3;2;2;9;6;1;5;556;616;346;316;500;510;210;300;1;0;1;0;1;1;1559
200302;Stryktipset;X12XXX1XX2121;0;49961;573;58;21;138;3426;35587;206254;4;6;3;2;6;6;2;3;695;554;267;353;561;479;428;201;1;0;1;1;0;1;1560
200303;Stryktipset;X11X2XX1XX122;0;589055;15200;973;212;5;122;2018;19506;4;6;3;0;4;4;3;2;762;626;223;305;452;445;539;321;0;1;1;0;1;0;1561
200304;Stryktipset;2XX111121X212;0;491879;14404;999;232;6;129;1969;17880;6;3;4;0;5;4;4;6;735;566;244;347;437;410;491;219;0;0;0;1;0;0;1562
200305;Stryktipset;21XX122112121;0;118837;1837;121;31;26;1059;16955;136018;6;2;5;1;7;7;3;3;708;590;260;335;555;506;448;255;1;0;0;1;0;0;1563
200306;Stryktipset;1211111X21X11;0;9857;159;17;0;304;11857;116240;567227;9;2;2;0;10;10;2;2;716;581;257;342;627;546;459;239;1;1;1;1;1;0;1564
200307;Stryktipset;1212X211X212X;0;135460;1146;95;28;54;1701;21580;154064;5;3;5;2;8;8;2;3;755;642;233;299;570;507;522;343;1;1;1;1;1;1;1565
200308;Stryktipset;2222121121X11;0;201307;2924;178;38;15;650;11283;111193;6;1;6;0;7;9;5;2;589;575;337;338;439;479;252;237;0;1;0;0;0;0;1566
200309;Stryktipset;1X111121X2122;0;10462;258;26;0;293;7472;75781;431820;7;2;4;0;7;8;4;1;583;555;332;352;501;524;251;203;1;1;1;1;1;1;1567
200310;Stryktipset;XX1X12X111X11;0;575688;6977;585;152;13;286;3609;29164;7;5;1;0;7;6;0;1;533;594;367;333;463;448;166;261;1;0;0;0;1;0;1568
200311;Stryktipset;1212X2X2X1121;0;1523188;13228;1002;233;2;145;2026;18367;5;3;5;0;5;4;3;4;694;546;274;363;436;439;420;183;0;1;1;0;1;1;1569
200312;Stryktipset;11XX1X2211112;0;18168;398;36;12;160;4595;52431;321065;7;3;3;0;5;9;4;2;567;614;338;316;468;535;229;298;1;1;1;1;1;1;1570
200313;Stryktipset;X1121XX121211;0;20726;311;26;0;130;5452;68047;406797;7;3;3;0;8;8;4;2;569;638;341;303;497;533;228;335;1;1;1;0;1;1;1571
200314;Stryktipset;XX21122XX111X;0;355578;3044;240;62;19;613;8205;66916;5;5;3;0;5;5;3;3;598;598;321;326;464;488;277;272;1;1;0;1;0;0;1572
200315;Stryktipset;1121XXX1X2212;0;17117;380;35;12;158;4478;50674;312646;5;4;4;0;5;7;3;2;559;615;343;320;451;527;216;295;1;1;1;1;0;0;1573
200316;Stryktipset;2111221121X11;0;64252;1659;148;43;39;951;11275;80545;8;1;4;0;7;8;1;4;575;519;339;377;485;471;236;142;1;1;0;1;0;0;1574
200317;Stryktipset;2X12211X21111;0;72661;1230;84;22;34;1264;19409;155684;7;2;4;0;6;7;4;4;582;591;329;337;473;478;253;254;0;0;1;1;1;0;1575
200318;Stryktipset;21121X1X111X2;0;262596;9854;871;213;9;151;1807;15577;7;3;3;0;5;6;4;4;753;557;248;356;459;438;505;201;1;0;0;0;0;1;1576
200319;Stryktipset;22X1222X11121;0;15767;641;56;16;129;1995;23973;170370;5;2;6;0;8;6;3;6;750;579;236;337;598;505;514;242;1;1;0;1;1;0;1577
200320;Stryktipset;11X2112112XXX;0;19222;456;45;15;100;2651;28114;174138;6;4;3;0;8;8;1;1;751;608;242;328;602;542;509;280;1;1;1;1;1;1;1578
200321;Stryktipset;121122X1X2112;0;167098;1978;138;35;11;585;8878;73022;6;2;5;1;7;6;3;4;735;559;245;352;557;475;490;207;0;1;1;0;1;1;1579
200322;Stryktipset;X1222122X112X;0;134638;1357;85;23;13;812;13710;103964;4;3;6;0;8;7;3;4;759;583;230;339;576;505;529;244;0;1;1;0;1;1;1580
200323;Stryktipset;21X112X22X1X1;0;31390;217;20;0;58;5264;60044;326620;5;4;4;0;3;7;4;2;558;668;341;286;434;569;217;382;1;1;1;1;0;1;1581
200324;Stryktipset;2X1X22XX21121;0;10000000;18490;1125;265;0;58;1009;9023;4;4;5;0;5;5;4;4;743;605;242;324;424;442;501;281;0;0;0;0;0;0;1582
200325;Stryktipset;21XX11X22221X;0;2958162;13155;826;178;2;79;1331;12998;4;4;5;0;4;4;5;5;576;602;346;326;426;452;230;276;1;1;0;0;0;0;1583
200326;Stryktipset;1211X222XX122;0;16429;311;29;11;97;3220;35557;201969;4;3;6;0;4;9;4;2;573;559;345;350;441;507;228;209;1;0;1;1;0;1;1584
200327;Stryktipset;2121X111X12X1;0;36698;516;53;18;69;1866;19106;116727;7;3;3;0;7;8;3;1;572;591;347;332;472;537;225;259;1;1;1;0;1;1;1585
200328;Stryktipset;XX212111XX211;0;1225743;12349;1030;246;2;74;939;8296;6;4;3;0;6;6;3;3;574;647;347;295;454;459;227;352;0;0;1;0;1;1;1586
200329;Stryktipset;12XX2X2212212;0;2405199;12639;665;134;1;70;1407;14744;3;3;7;0;3;5;5;1;571;568;347;347;418;463;224;221;0;1;0;1;0;0;1587
200330;Stryktipset;21X21221XX122;0;1241085;18298;1739;390;2;51;568;5346;4;3;6;0;4;4;3;4;573;697;346;260;423;441;227;437;0;0;1;0;0;0;1588
200331;Stryktipset;2,22112E+12;0;88010;1770;144;42;17;532;6898;48985;5;0;8;0;5;7;1;2;572;526;346;370;453;475;226;156;1;0;1;0;0;1;1589
200332;Stryktipset;11X21X2111211;0;127132;1924;184;57;12;499;5521;37026;8;2;3;0;8;6;2;2;572;626;347;311;495;522;225;315;1;1;1;1;1;1;1590
200333;Stryktipset;11X11X21112XX;0;25114;601;56;18;77;2024;23017;145062;7;4;2;0;7;7;4;3;571;600;349;332;475;533;222;268;1;1;1;1;0;0;1591
200334;Stryktipset;1X12X1X21X121;0;79112;1283;117;35;27;1048;12081;84646;6;4;3;0;6;7;3;3;570;599;348;326;467;508;222;273;1;1;1;1;1;0;1592
200335;Stryktipset;X2221XXX21212;0;1138313;22052;1505;297;2;65;1008;10757;3;4;6;0;3;5;5;4;574;590;347;333;410;437;227;257;0;0;1;0;0;0;1593
200336;Stryktipset;121112XX2112X;0;1462;49;0;0;1428;26828;216589;900355;6;3;4;0;6;9;4;0;574;736;346;246;474;632;228;490;1;1;0;1;0;0;1594
200337;Stryktipset;X122X11112112;0;47396;271;22;0;142;5554;70041;394460;7;2;4;0;7;10;2;2;574;603;345;325;470;527;229;278;0;1;1;0;1;0;1595
200338;Stryktipset;2X1221XX21X11;0;10000000;23673;1340;312;0;65;1215;10996;5;4;4;0;5;3;3;7;572;592;347;331;442;446;225;261;1;0;0;0;1;0;1596
200339;Stryktipset;2112X11XXX121;0;122306;873;71;21;73;2241;28857;204256;6;4;3;0;6;7;4;4;572;605;346;319;456;523;226;286;1;1;1;0;1;1;1597
200340;Stryktipset;1111211X22111;0;21055;623;61;20;123;2614;28089;181639;9;1;3;0;9;8;1;3;574;592;346;335;522;516;228;257;1;1;1;1;1;1;1598
200341;Stryktipset;22X21112X1121;0;11292;220;19;0;201;6490;77982;471395;6;2;5;0;6;6;3;5;572;554;346;358;455;481;226;196;1;1;0;0;0;1;1599
200342;Stryktipset;X11X121111X11;0;271370;2739;224;60;22;638;8239;64087;9;3;1;0;9;9;3;0;574;600;346;325;500;508;228;275;0;1;1;0;1;1;1600
200343;Stryktipset;22111X1211XX2;0;285753;2824;159;35;10;637;11955;113139;6;3;4;0;6;7;4;3;575;584;346;340;444;482;229;244;0;1;1;0;0;0;1601
200344;Stryktipset;X1222X21XX121;0;100998;1847;138;36;29;998;14147;114318;4;4;5;0;4;7;4;4;573;608;346;322;427;506;227;286;1;0;1;0;1;1;1602
200345;Stryktipset;X11X12211X1XX;0;109685;2617;217;60;26;686;8757;66388;6;5;2;0;6;6;5;5;574;589;346;334;451;483;228;255;1;1;0;0;1;0;1603
200346;Stryktipset;122112211XX11;0;505065;14324;1125;309;5;111;1496;11478;7;2;4;0;7;4;3;6;575;628;346;307;487;408;229;321;1;0;0;1;1;0;1604
200347;Stryktipset;X221XX121X1XX;0;91539;1951;165;46;30;886;11085;82806;4;6;3;0;4;5;6;5;576;565;346;347;415;472;230;218;0;1;1;0;0;0;1605
200348;Stryktipset;X2121121X1211;0;100032;2041;167;45;28;864;11172;86261;7;2;4;0;7;8;3;3;576;589;346;335;469;483;230;254;0;0;1;0;0;1;1606
200349;Stryktipset;1XX12X11XX1X2;0;123344;2710;230;63;23;659;8203;63130;5;6;2;0;5;5;6;3;579;609;345;319;440;487;234;290;1;1;0;1;0;0;1607
200350;Stryktipset;121X2211X122X;0;675447;14664;1241;299;4;116;1451;12712;5;3;5;0;5;5;4;5;575;584;348;337;453;427;227;247;0;0;1;1;0;0;1608
200351;Stryktipset;12XX2212X22X2;0;1370810;21850;1499;331;2;79;1219;11641;2;4;7;3;2;3;7;6;577;560;345;356;402;437;232;204;0;1;1;1;0;0;1609
200352;Stryktipset;11212X21X1222;0;66408;1183;91;26;37;1307;17868;130269;5;2;6;0;5;8;3;3;575;608;348;323;455;529;227;285;1;1;0;1;0;0;1610
200401;Stryktipset;11X11X112X1X2;0;345934;5667;426;109;7;269;3781;31050;7;4;2;0;7;6;4;3;574;609;346;317;478;483;228;292;1;0;1;1;0;1;1611
200402;Stryktipset;X11111212X2X1;0;74796;1598;120;33;35;1031;14503;109481;7;3;3;0;7;7;3;4;574;613;347;319;472;510;227;294;1;1;1;0;1;1;1612
200403;Stryktipset;12111XXXX2122;0;276112;5873;433;108;10;296;4244;35853;5;4;4;0;5;5;4;3;574;556;348;355;447;456;226;201;1;1;0;1;0;0;1613
200404;Stryktipset;11211X2211222;0;173858;3310;264;68;15;496;6573;53764;6;1;6;0;6;5;2;7;574;575;346;347;471;471;228;228;1;1;0;1;1;0;1614
200405;Stryktipset;2X1X22X11XX12;0;558863;8753;680;161;5;201;2738;24345;4;5;4;1;4;4;4;4;575;569;346;345;424;450;229;224;0;1;0;0;0;0;1615
200406;Stryktipset;X22XX11122122;0;9609;254;26;10;307;7288;73035;407774;4;3;6;0;4;6;4;3;575;618;346;313;431;529;229;305;1;1;1;0;0;0;1616
200407;Stryktipset;XX112111X2X11;0;18564;482;46;15;151;3657;39860;250859;7;4;2;0;7;7;4;2;575;592;345;333;467;518;230;259;1;1;0;0;0;1;1617
200408;Stryktipset;X1111X221X112;0;208544;4505;379;102;14;408;5128;40250;7;3;3;1;7;5;4;2;574;553;346;355;462;485;228;198;1;1;0;0;1;0;1618
200409;Stryktipset;11X21XX111121;0;1596;56;0;0;1942;34355;256966;1067987;8;3;2;1;8;10;3;1;573;617;346;318;497;562;227;299;1;1;0;1;1;1;1619
200410;Stryktipset;1212XXX1211XX;0;10000000;29288;1809;378;0;70;1200;12107;5;5;3;0;5;5;6;3;574;625;347;313;449;446;227;312;0;1;0;1;0;0;1620
200411;Stryktipset;12111211X2211;0;423806;2998;215;54;32;814;11999;100444;8;1;4;0;8;7;2;3;576;570;345;344;500;492;231;226;0;1;1;1;0;1;1621
200412;Stryktipset;1111112XX2121;0;8901;226;24;0;340;8384;82258;458177;8;2;3;1;8;7;1;4;575;617;347;318;502;566;228;299;1;1;1;1;1;1;1622
200413;Stryktipset;1121XX21XX122;0;285575;2657;202;53;26;715;9839;78556;5;4;4;0;5;5;4;5;576;607;346;325;453;505;230;282;1;1;1;1;1;0;1623
200414;Stryktipset;21X12222121X2;0;645755;7392;393;77;4;218;4324;46330;4;2;7;0;4;6;3;3;576;606;345;327;423;465;231;279;0;1;0;0;1;0;1624
200415;Stryktipset;X2XX22X1221X2;0;2298357;45222;2901;655;1;32;520;4861;2;5;6;0;2;3;6;5;576;581;345;339;393;395;231;242;0;0;0;0;0;0;1625
200416;Stryktipset;XXX12111X211X;0;307380;3464;230;57;7;382;6116;51913;6;5;2;0;6;6;4;2;575;593;346;329;450;473;229;264;0;0;1;0;0;0;1626
200417;Stryktipset;21222X2222221;0;10000000;19655;1451;331;0;72;1027;9557;2;1;10;0;2;6;2;7;574;549;347;360;408;418;227;189;0;0;0;0;1;1;1627
200418;Stryktipset;111X1X1X11112;0;213676;2551;220;62;20;569;6928;51675;9;3;1;0;9;6;2;2;573;606;348;324;508;488;225;282;1;1;1;1;1;0;1628
200419;Stryktipset;2X2XX1211X121;0;117103;2963;202;49;17;420;6491;55609;5;4;4;0;5;6;4;3;573;501;347;393;443;477;226;108;1;1;1;0;0;1;1629
